tweet,label
"@xhancock ذاكرى من التسجيلات مع الورق اللى معاكى ....وافتحى ترجمه جوجل علشان لو فى كلام عاوزه تترجميه
",neutral
"RT @dcurry: تفقدوا أحوال جيرانكم وأقاربكم ومن تعرفون قبل رمضان فكم من ابواب خلفها 《 فقراء 》﴿ يَحسبهمُ الجاهل أَغْنِيَاءَ مِنَ التَّعَ…
",positive
"مواجهة ودية مرتقبة بين برشلونة وأهلي “عبد الشافي” في الثالث عشر من ديسمبر http://t.co/VtaYZPIOnG #الأهلي
",neutral
"RT @thomaswilliams: رسمياً | أسطورة كرة القدم جيجي بوفون ينال جائزة القدم الذهبية لعام 2016 متفوقاً على الأرجنتيني ميسي و البرتغالي رونالدو . h…
",positive
"RT @lparsons: يربط الغرب الإرهاب بالإسلام كما نربطه في شرقنا الأوسط باليهودية، يعممون على المسلمين ونعمم على اليهود، كلنا في قصر النظر ""هو…
",negative
"RT @bergjustin: طبعا لو حلفتلك اني بدور ع بوكيمون ف أوضه نومك مش هتصدقني http://t.co/8XOjBy1VgY
",neutral
"RT @zcox: فيديو | تصدي رائع من كارفخال على خط المرمى. يتليه تألق الحارس كاسيا في تدريبات ريال مدريد اليوم . http://t.co/GVFgmMZDd7
",positive
"RT @matthew62: @matthew62 #افضل_طقم_لروجر_فيدررككل طقم ينافس الثاني😌👑بس الاسود والأبيض فخاامه ما بعدها فخامه👑❤😌👌 http://t.co/UEoGz14iuR
",positive
"@istevens @istevens عامر الكبيسي كغيرهيحلمون بالعودة للوراء من خلال اردوغان او داعش او حتى من خلال ا… http://t.co/71YSu6wiLk
",negative
"RT @sabrinarichards: قال أنس بن مالك رضي الله عنه :"" ما سُئل رسول الله ﷺ على الإسلام شيئاً إلا أعطاه "".رواه البخاري#اللؤلؤ_المكنون
",positive
"@andrewlester @andrewlester جستن بيبر خف علينا
",negative
"@christopherprince لو شاطرة تفهمها او تروح للشيخ غوغل يترجمها بأهبل من هيك 😂😂😂😂
",negative
"RT @carlmorrow: فضيحة جديدة لضباط جيش بشار الأسد متطوعات اللواء 130  أتينا للدفاع عن الوطن و قائد الوطن و ليس للعمل http://t.co/YWXJVRLOo7
",negative
"شوضع المتحجبة اللي راحت حق جستن بيبر ولمته وباسته ورقصت معاه انزين احترمي اللي فوق راسج اذا انتي مو محترمة
",negative
"@michaelglass  كنت ادور على هاري بوتر ولقطت😏😏
",positive
"RT @lmiles: اللهم أعز الاسلام والمسلمين #تكفي_يابو_فهد_نحتاج_للهييه
",positive
"RT @xdonaldson: ريال مدريد تلاعب فساد رشاوي كل ماهو قذر يمارس لإيقاف هيمنة برشلونة ولكن بلا فائدة #لن_ننسىٰ فضيحة الموسم الماضي 👇🏼 http://t.co/7CWkPBZgaz
",negative
"ميسي قاعد بيسب دين في البيت.
",negative
"مزامنة جهات الاتصال في هاتف الأندرويد مع حساب Gmailhttp://t.co/6Kg2CBMeza http://t.co/6Kg2CBMeza
",positive
"@kellycarter @kellycarter سلبياته السعر مرتفع عن السابق (نفس أسعار سامسونج وايفون) والإضافات والمميزات قليله نظام أندرويد الخام (سياسة جوجل)
",negative
"حتى لا يعمّ الفرح: المطالبة بمنع مباراة إيران وكوريا ليلة عاشوراء http://t.co/NwxPpZW8HX
",neutral
"RT @deborahgarcia: هذه #حلب التي دمرتها طائرات #الأسد و #روسياأجزاء من الدمار في حي المشهد الحلبي. http://t.co/Ko3rOig4eU
",negative
"RT @harrisontimothy: يحرقون حلب ثم يبكون اليمن .. #أحقر_الناس
",negative
عندي وحده تشبه هاري بوتر يا انها كيوتيه😨!😭💗,positive
"#الآناضول عبر #محيط_اليمن | ""الحوثيون"" يكثفون هجماتهم الصاروخية صوب الجيش اليمني والحدود مع السعودية http://t.co/TOWnPfzidp
",negative
"شبح ""البياسجي"" يلاحق برشلونة مرة أخرى ويهدده في الصيف: يبدو أن نادي العاصمة الفرنسية باريس سان جيرمان سيبقى ش... http://t.co/m3SMzLAQsT
",negative
"@vcochran @vcochran انا مو ضد دينكم بس خرابيطكم وافلامكم كثيره وغير كذا تشويه لصوره دين الأسلام دين السلام
",negative
"RT @courtney20: صباح الخير :دويتو بين بيونسيه و ندى القلعة على هامش إجتماعات رفع العقوبات الأمريكية عن السودان و بدأ التطبيع.. http://t.co/q067ytNCWk
",positive
"الأمين العام للأمم المتحدة: بشار الأسد قتل 300 ألف شخص فى سوريا http://t.co/x9LCRvIzhT
",negative
"أخينا أبو عبدالله غوغل شهيدا جميلا ... تقبلك الله يا اخي .#فتح_الشام #الجنوب #درعا http://t.co/cjXFhRlWfV
",positive
"RT @jonathan41: سنظل علي العهد ولن ترك سوريا وحيده ولن نترك بشار الاسد فريسه سهله ولن نترك ليبيا للغرب هي ديه مصر 🇪🇬✋🏻
",positive
"@brianna74 اهيه الي مسويه اكونت غوتشي امس اتوقع!
",neutral
"أرمـــــــلة سورية 42 س مــــــــــقيمة  تبــحث عن زوج مــــــــــــسيار  http://t.co/jK5tArS9I7
",neutral
"قائد ميليشيات بشار الأسد المحلية في حلب : الجيش سيتصدى لأي عدوان تشنه قوات أجنبية على سوريا: زعم اللواء... http://t.co/ESbeuKwnjB
",negative
"اخبار برشلونة اليوم Tuesday 11/10/2016 : طفلة برازيلية بدون ذراعين ترفض هدية نيمار! http://t.co/OHE82psDSd
",negative
"اقوى نسخة ويندوز فى العالم 400 نسخة فى اسطوانة واحده ويندوز 7+8+8.1+10 بجميع اللغاتمن الممكن لك ان تكون حملت... http://t.co/xP7VXgk609
",positive
"RT @parkerjack: حديقة لا سيوتاديلا parque de la ciudadela من أكثر الحدائق شعبية في #برشلونة. http://t.co/yB4eND5HWh  #موسوعة_المسافر ht…
",positive
"جستن بيييبر؟؟؟؟؟؟ اهاااااااااا اوكي http://t.co/73ZVHu85RG
",neutral
"@aaron46 امازون يستعد للصعود
",positive
"RT @rogerselizabeth: تظاهرات أحوازية ضد إيران لمصادرتها أراضي جديدة بالجنوب http://t.co/5RIN2BGZgz
",negative
"اخخخ يا فيدرر ❤️❤️❤️ .... عطوني افاتارات له
",positive
"🚨تعرف على 3 تطبيقات من انتاج جوجل لم تسمع عنها من قبل !!http://t.co/ix0cRbMCDf
",positive
"اذا ابدعو فيه مثل هاري بوتر بتصير سلسله عظيمه
",positive
"حسيت بيقين جوها ممرره زي اغاني جستن بيبر بس كل ما سمعتها كذا يرجع لي حماس الافلام لأن الايقاع الاساسي نفسه.. صوت جونقكوك جميل فيها
",positive
"@darrellrodriguez @darrellrodriguez لو تحطون غوغل ماب له يمكن امر اجربه دام ٢٤ ساعة انا مااشتهي جباتي الا انصاص الليالي
",positive
"اشكر جوجل لإشباع رغبتي قليلاً في سماع صوت الحوت http://t.co/KAq6Wxo2Vj
",positive
"RT @amybaker: آية قالت إنها كانت في البيت عندما انهار جزء من السقف عليهم نتيجة القصف#العربية #سورياhttp://t.co/Uz7q2f9WnJ
",neutral
"الخلاف حول سورية يطيح زيارة بوتين الفرنسية http://t.co/lNkLySAXfh
",negative
"@kevinhowe  هههههه اهلا انت جيت شهقه رمضان نورتي ياموني😜😍
",neutral
"RT @toddmartin: ميسي أو كرستيانو ؟ كاسانو : كرستيانو مثل نادال أذا سقط لا يستطيع النهوض ، أما ميسي هو مثل فيدرر دائماً بـ القمة ..
",positive
"صراع شرس بين ريال مدريد و برشلونة على ثنائي اتليتكو مدريدالتفاصيل: http://t.co/CNHqzg8G9D http://t.co/CNHqzg8G9D
",positive
"@tina43 طفت 7اطلة ولاجامعه ولاوضيفة ولاشي ابي ايفون اتونس بهه
",positive
"جوال Honor 8 عليه خصم في أمازون اليوم فقط $349.99 http://t.co/bJLuetyO0x
",neutral
"انا منبهر بطريقة غير طبيعية بحوار الstreet view بتاع جوجل الي طلع موجود في شارع شارع و حارة حارة في بلاد العالم الاول مش بس المعالم السياحية
",positive
"RT @vdavis: اللهم بلغ آبي وآمي رمضآن وهم لا يشكيآن تعباً ولاهماً♡
",positive
"تحليل المباراة بقلمي :DFilGoal | كيف نجح الفراعنة في الفوز على الكونجو بـ""اقتباس من برشلونة"" http://t.co/eO29wszLHT via @jennifer25
",positive
"RT @matthew33: #المرصد_الايراني#المرصد_الايراني | منافسات الشطرنج تجعل إيران خصماً للاعبين عوضاً عن البطولة""ترجمة خاصة""http://t.co/fcgXNzxSGR
",negative
"أفضل تطبيقات #أندرويد خلال الأسبوعhttp://t.co/EyDcYBJePO
",positive
"@harrisstephen بوكيمون مو قيمة 😂😂😂
",negative
"مدري ليه امازون هم الوحيدين اللي عجزت احفظ الباسوورد حقي عندهم🙄حرفيًا كل دخول اطلب استعادة 😂
",neutral
"RT @ppitts: #إيران تصفي ضابطاً أهوازياً رفض القتال في #سوريا.#التدخلات_الايرانيه #الشرق_الاوسط #الخليج http://t.co/U1udmpbzZA http://t.co/U1udmpbzZA
",negative
"RT @potterdavid: محمد ناصر: بعد فشل الإنقلاب بتركيا على أردوغان .. عقبالك يا مصر . http://t.co/o3shSiLR5u http://t.co/o3shSiLR5u
",positive
"@rpotter هذي مو حق جستن بيبر؟ خرا الاغنيه
",negative
"ضعي كريم الترطيب على جسمك بعد الحمام مباشرة وجسمك رطب لانه يساعد على امتصاص البشرة للمرطب بطريقه افضل ليجعل بشرتك ناعمه #ريال_مدريد
",positive
"RT @lindsay65: #الدبلوماسية_المصرية عار ع العرب صوتت ف مجلس الأمن مع المشروع الروسي المناقض #للمشروع_الفرنسي القاضي بفرض حضر الطيران فوق حلب…
",negative
"قال رسول الله ﷺ(من اقتطع حق امرىء مسلم بيمينه، فقد أوجب الله له النار . وحرم عليه الجنة) رياض الصالحين #ريال_مدريد
",positive
"أتوقع.. أن فازت هيلاري كلنتون فلن تنتهي فترتها الا بفضيحة جنسية (قديمة)فمونيكا (اليهودية) مافضحت كلينتون الا بعد سنتين@mesfrah84
",negative
"@bryansutton ونيكي? يمه امزح  لاجد وربي بيونسيه هي الي وحيده تظبط هالشي
",positive
"RT @dustin76: بعد شرب الكحول يأتي دور التطبير♦️♦️#الشيعه #العراق #بغداد #كربلاء #النجف #لبنان #سوريا #حلب #البحرين #الكويت #قطر #الجزائر #…
",negative
"@hendricksjohn @hendricksjohn مصر صوتت لقرار وقف القتال كون امريكا عاوزه تخرج الملشيات المسلحه مصر قالت ملهمش دور في مستقبل سوريا لسه هنعيد
",positive
"أخبارنا تكنولوجيا | أبل تكسب معركة ضد سامسونغ بشأن براءات - سجلت أبل فوزاً غير متوقع على سامسونغ مع إعادة محكمة... http://t.co/ZtFazgSJjH
",positive
